# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1417491216;121229.55;0.39;-128757.17
axle;60;1417491276;7302.04;0.22;26.29
axle;60;1417491336;2.65;0.15;18.50
axle;60;1417491396;-15.31;0.17;18.99
axle;60;1417491456;4.60;0.17;12.86
axle;60;1417491516;-10.26;0.22;5.58
axle;60;1417491576;-4.59;0.13;7.10
axle;60;1417491636;-5.48;0.17;7.40
axle;60;1417491696;-19.19;0.10;5.43
axle;60;1417491756;-9.88;0.13;8.38
axle;60;1417491816;6.06;0.10;7.56
axle;60;1417491876;-10.69;0.08;6.11
axle;60;1417491936;-5.36;0.27;7.07
axle;60;1417491996;-18.49;0.10;6.49
axle;60;1417492056;-1.03;0.15;6.81
axle;60;1417492116;3.07;0.17;7.39
axle;60;1417492176;-17546.57;0.13;7.93
axle;60;1417492236;6.81;0.15;6.88
axle;60;1417492296;-11.23;0.17;7.60
axle;60;1417492356;-3.85;0.13;6.35
axle;60;1417492416;16572.63;0.18;6.80
axle;60;1417492476;-16576.42;0.12;6.92
axle;60;1417492536;2.80;0.13;5.49
axle;60;1417492596;-23.12;0.12;6.62
axle;60;1417492656;5.56;0.17;6.16
axle;60;1417492716;-12.30;0.15;6.15
axle;60;1417492776;-10.78;0.17;6.49
axle;60;1417492836;0.83;0.18;6.77
axle;60;1417492896;-9.27;0.15;5.74
axle;60;1417492956;-9.13;0.10;5.48
axle;60;1417493016;-20.00;0.13;5.66
axle;60;1417493076;17463.92;0.17;68.36
axle;60;1417493136;-13.18;0.18;31.43
