# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1417493253;-1;6.07;0.00;6.52;0.07;0.00;87.33
axle;60;1417493253;0;13.96;0.00;18.85;0.95;0.00;66.24
axle;60;1417493253;1;25.57;0.00;30.18;0.20;0.00;44.05
axle;60;1417493253;2;2.42;0.00;3.76;0.00;0.00;93.82
axle;60;1417493253;3;0.87;0.00;1.29;0.00;0.00;97.84
axle;60;1417493253;4;0.88;0.00;1.27;0.00;0.00;97.85
axle;60;1417493253;5;0.38;0.00;0.53;0.00;0.00;99.08
axle;60;1417493253;6;0.98;0.00;1.07;0.00;0.00;97.95
axle;60;1417493253;7;0.45;0.00;0.45;0.00;0.00;99.10
axle;60;1417493253;8;15.49;0.00;11.76;0.00;0.00;72.75
axle;60;1417493253;9;12.12;0.00;15.21;0.00;0.00;72.67
axle;60;1417493253;10;2.32;0.00;3.89;0.00;0.00;93.79
axle;60;1417493253;11;15.23;0.00;6.79;0.00;0.00;77.99
axle;60;1417493253;12;2.44;0.00;3.37;0.00;0.00;94.19
axle;60;1417493253;13;0.95;0.00;1.81;0.00;0.00;97.24
axle;60;1417493253;14;2.10;0.00;2.39;0.00;0.00;95.51
axle;60;1417493253;15;1.00;0.00;1.67;0.02;0.00;97.31
axle;60;1417493313;-1;6.13;0.00;8.35;0.00;0.00;85.52
axle;60;1417493313;0;4.16;0.00;7.98;0.00;0.00;87.86
axle;60;1417493313;1;6.43;0.00;10.95;0.00;0.00;82.63
axle;60;1417493313;2;1.75;0.00;3.33;0.00;0.00;94.92
axle;60;1417493313;3;1.79;0.00;3.30;0.00;0.00;94.91
axle;60;1417493313;4;1.52;0.00;2.53;0.00;0.00;95.95
axle;60;1417493313;5;1.64;0.00;2.69;0.00;0.00;95.67
axle;60;1417493313;6;5.29;0.00;6.10;0.00;0.00;88.61
axle;60;1417493313;7;31.25;0.00;31.85;0.00;0.00;36.90
axle;60;1417493313;8;6.61;0.00;12.50;0.00;0.00;80.89
axle;60;1417493313;9;10.75;0.00;14.75;0.00;0.00;74.50
axle;60;1417493313;10;2.94;0.00;4.54;0.00;0.00;92.52
axle;60;1417493313;11;2.48;0.00;4.89;0.00;0.00;92.63
axle;60;1417493313;12;4.20;0.00;5.88;0.00;0.00;89.92
axle;60;1417493313;13;13.05;0.00;14.28;0.00;0.00;72.67
axle;60;1417493313;14;2.16;0.00;4.18;0.00;0.00;93.66
axle;60;1417493313;15;1.99;0.00;3.69;0.03;0.00;94.29
axle;60;1417493373;-1;6.10;0.00;5.57;0.01;0.00;88.32
axle;60;1417493373;0;6.92;0.00;8.75;0.07;0.00;84.26
axle;60;1417493373;1;15.78;0.00;19.18;0.07;0.00;64.97
axle;60;1417493373;2;3.18;0.00;4.44;0.00;0.00;92.38
axle;60;1417493373;3;2.45;0.00;4.44;0.00;0.00;93.11
axle;60;1417493373;4;2.51;0.00;3.92;0.00;0.00;93.57
axle;60;1417493373;5;2.37;0.00;3.76;0.00;0.00;93.87
axle;60;1417493373;6;2.46;0.00;3.89;0.00;0.00;93.65
axle;60;1417493373;7;11.74;0.00;7.19;0.00;0.00;81.07
axle;60;1417493373;8;5.58;0.00;3.49;0.00;0.00;90.94
axle;60;1417493373;9;23.55;0.00;6.26;0.02;0.00;70.17
axle;60;1417493373;10;0.62;0.00;1.17;0.00;0.00;98.21
axle;60;1417493373;11;0.85;0.00;2.17;0.00;0.00;96.98
axle;60;1417493373;12;18.45;0.00;18.32;0.00;0.00;63.23
axle;60;1417493373;13;0.42;0.00;0.72;0.00;0.00;98.87
axle;60;1417493373;14;0.37;0.00;0.82;0.00;0.00;98.82
axle;60;1417493373;15;0.30;0.00;0.67;0.03;0.00;99.00
axle;60;1417493433;-1;3.29;0.00;3.09;0.00;0.00;93.62
axle;60;1417493433;0;0.02;0.00;0.05;0.02;0.00;99.92
axle;60;1417493433;1;51.65;0.00;48.35;0.00;0.00;0.00
axle;60;1417493433;2;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1417493433;3;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1417493433;4;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1417493433;5;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1417493433;6;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1417493433;7;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1417493433;8;0.55;0.00;0.60;0.00;0.00;98.85
axle;60;1417493433;9;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1417493433;10;0.08;0.00;0.08;0.00;0.00;99.83
axle;60;1417493433;11;0.13;0.00;0.08;0.00;0.00;99.78
axle;60;1417493433;12;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1417493433;13;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1417493433;14;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1417493433;15;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1417493493;-1;3.43;0.00;2.90;0.00;0.00;93.67
axle;60;1417493493;0;0.02;0.00;0.03;0.03;0.00;99.92
axle;60;1417493493;1;53.92;0.00;46.08;0.00;0.00;0.00
axle;60;1417493493;2;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1417493493;3;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1417493493;4;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1417493493;5;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1417493493;6;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1417493493;7;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1417493493;8;0.67;0.00;0.08;0.00;0.00;99.25
axle;60;1417493493;9;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1417493493;10;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1417493493;11;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1417493493;12;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1417493493;13;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1417493493;14;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1417493493;15;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1417493553;-1;3.41;0.00;2.92;0.00;0.00;93.67
axle;60;1417493553;0;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1417493553;1;53.73;0.00;46.27;0.00;0.00;0.00
axle;60;1417493553;2;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1417493553;3;0.00;0.00;0.02;0.00;0.00;99.98
