# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1417493253;-65417.02;0.38;63502.03
axle;60;1417493313;-6734.88;0.35;6744.05
axle;60;1417493373;15106.92;0.50;-13379.62
axle;60;1417493433;11209.65;0.17;-12217.00
axle;60;1417493493;-1061.57;0.15;5.68
axle;60;1417493553;-1069.96;0.18;6.90
axle;60;1417493613;-1068.74;0.13;5.72
axle;60;1417493673;-90.42;0.13;6.85
axle;60;1417493733;-11.21;0.23;5.91
axle;60;1417493793;5.98;0.13;6.82
axle;60;1417493853;3521.08;0.20;887.17
axle;60;1417493913;-35763.31;0.23;35808.51
axle;60;1417493973;-52809.69;0.13;52813.89
axle;60;1417494033;-12081.79;0.32;1668.51
axle;60;1417494093;-8563.33;0.13;7.78
axle;60;1417494153;-913.28;0.20;7.87
axle;60;1417494213;-4.39;0.10;6.41
axle;60;1417494273;17720.16;0.22;1959.17
axle;60;1417494333;-524.24;0.22;707.65
axle;60;1417494393;-7.38;0.17;6.72
axle;60;1417494453;-2357.39;0.20;8.17
axle;60;1417494513;-415.89;0.18;1457.98
axle;60;1417494573;-7449.14;0.15;6801.78
axle;60;1417494633;-3930.02;0.27;3829.04
axle;60;1417494693;-2977.50;0.33;5035.53
axle;60;1417494753;-19965.86;0.17;19591.21
axle;60;1417494813;222.86;0.28;5.88
axle;60;1417494873;-137.56;0.13;7.80
axle;60;1417494933;340.94;0.27;7.00
axle;60;1417494993;0.10;0.10;5.64
axle;60;1417495053;-7.92;0.17;6.73
axle;60;1417495113;-27.32;0.18;5.70
axle;60;1417495173;-49.91;0.17;6.75
axle;60;1417495233;-4625.50;0.22;7.62
axle;60;1417495293;4624.70;0.22;6.82
axle;60;1417495353;-255.32;0.20;6.82
axle;60;1417495413;-978.53;0.20;5.87
axle;60;1417495473;1220.24;0.20;6.90
axle;60;1417495533;-300.43;0.27;6.83
axle;60;1417495593;349.97;0.17;4.00
axle;60;1417495653;-59.92;0.12;0.05
