ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1417495800.10598,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417495800.10598,pg_catalog,pg_db_role_setting,0,0,10816,0,0,0,0,0,0,0,0,0,128,10688,0,0,0,0
1417495800.10598,pg_toast,pg_toast_12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_description,0,0,274,0,0,0,0,0,0,0,0,0,81,523,0,0,0,0
1417495800.10598,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_class,2227,594140,94726,90760,124,24,124,24,337,62,1520,110931,1727,194442,,,,
1417495800.10598,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1417495800.10598,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_operator,0,0,13914,59737,0,0,0,0,0,0,2067,40513,1349,29920,,,,
1417495800.10598,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1417495800.10598,pg_toast,pg_toast_12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1417495800.10598,pg_catalog,pg_attribute,242,1650,64876,127867,500,20,500,20,2514,338,4255,68514,1246,133668,,,,
1417495800.10598,pg_toast,pg_toast_12698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
