# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;59;1417495860;0.00;0.00
axle;60;1417495920;0.00;0.00
axle;60;1417495980;0.00;0.00
axle;60;1417496040;0.00;0.00
axle;60;1417496100;0.00;0.00
axle;60;1417496160;0.00;0.00
axle;60;1417496220;0.00;0.00
axle;60;1417496280;0.00;0.00
axle;60;1417496340;0.00;0.00
axle;60;1417496400;0.00;0.00
axle;60;1417496460;0.00;0.00
axle;60;1417496520;0.00;0.00
axle;60;1417496580;0.00;0.00
axle;60;1417496640;0.00;0.00
axle;60;1417496700;0.00;0.00
axle;60;1417496760;0.00;0.00
axle;60;1417496820;0.00;0.00
axle;60;1417496880;0.00;0.00
axle;60;1417496940;0.00;0.00
axle;60;1417497000;0.00;0.00
axle;60;1417497060;0.00;0.00
axle;60;1417497120;0.00;0.00
axle;60;1417497180;0.00;0.00
axle;60;1417497240;0.00;0.00
axle;60;1417497300;0.00;0.00
axle;60;1417497360;0.00;0.00
axle;60;1417497420;0.00;0.00
axle;60;1417497480;0.00;0.00
axle;60;1417497540;0.00;0.00
axle;60;1417497600;0.00;0.00
axle;60;1417497660;0.00;0.00
axle;60;1417497720;0.00;0.00
axle;60;1417497780;0.00;0.00
axle;60;1417497840;0.00;0.00
axle;60;1417497900;0.00;0.00
axle;60;1417497960;0.00;0.00
axle;60;1417498020;0.00;0.00
axle;60;1417498080;0.00;0.00
axle;60;1417498140;0.00;0.00
