# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;59;1417495860;0.00;60.86;398185.26;0.00;41861.68;0.00;0.00;0.00;0.00
axle;60;1417495920;0.00;107.05;196838.11;0.00;17671.93;0.00;0.00;0.00;0.00
axle;60;1417495980;0.00;67.11;145648.54;0.00;27288.60;0.00;0.00;0.00;0.00
axle;60;1417496040;0.00;85.11;242828.96;0.00;32035.65;0.00;0.00;0.00;0.00
axle;60;1417496100;0.00;93.01;241623.07;0.00;49869.77;0.00;0.00;0.00;0.00
axle;60;1417496160;0.00;71.31;220017.06;0.00;18361.13;0.00;0.00;0.00;0.00
axle;60;1417496220;0.00;48.99;112491.65;0.00;21353.95;0.00;0.00;0.00;0.00
axle;60;1417496280;0.00;88.30;132384.55;0.00;20582.06;0.00;0.00;0.00;0.00
axle;60;1417496340;0.00;96.86;250000.03;0.00;76144.02;0.00;0.00;0.00;0.00
axle;60;1417496400;0.00;93.07;225345.97;0.00;13636.47;0.00;0.00;0.00;0.00
axle;60;1417496460;0.00;56.03;188040.92;0.00;15395.61;0.00;0.00;0.00;0.00
axle;60;1417496520;0.00;45.19;102672.50;0.00;10350.54;4528.90;0.00;4528.90;100.00
axle;60;1417496580;76.21;30.01;82697.38;0.10;33816.37;4827.12;0.00;4826.89;100.00
axle;60;1417496640;0.00;79.64;111545.84;0.00;58911.82;491.56;0.00;491.56;100.00
axle;60;1417496700;1.60;110.47;183662.15;0.02;40955.55;0.00;0.00;0.00;0.00
axle;60;1417496760;0.00;70.60;126259.05;0.00;48812.85;0.00;0.00;0.00;0.00
axle;60;1417496820;0.00;59.50;103154.27;0.00;27365.17;0.00;0.00;0.00;0.00
axle;60;1417496880;0.00;96.85;185536.35;0.00;24306.75;0.00;0.00;0.00;0.00
axle;60;1417496940;0.00;75.67;164367.09;0.00;40265.95;0.00;0.00;0.00;0.00
axle;60;1417497000;0.00;99.02;181028.89;0.00;26842.19;0.00;0.00;0.00;0.00
axle;60;1417497060;0.00;45.71;120061.24;0.00;17351.08;0.00;0.00;0.00;0.00
axle;60;1417497120;0.00;75.38;186280.59;0.00;25703.59;0.00;0.00;0.00;0.00
axle;60;1417497180;0.00;58.10;162015.94;0.00;20178.41;0.00;0.00;0.00;0.00
axle;60;1417497240;0.00;122.97;239849.00;0.00;27584.20;0.00;0.00;0.00;0.00
axle;60;1417497300;0.00;37.54;162841.30;0.00;14144.11;0.00;0.00;0.00;0.00
axle;60;1417497360;20.15;100.22;161241.93;0.07;25549.32;0.00;0.00;0.00;0.00
axle;60;1417497420;0.00;59.69;119792.30;0.00;40114.20;0.00;0.00;0.00;0.00
axle;60;1417497480;0.00;76.29;179888.93;0.00;39695.18;0.00;0.00;0.00;0.00
axle;60;1417497540;0.00;39.81;86065.29;0.00;27522.86;0.00;0.00;0.00;0.00
axle;60;1417497600;0.00;70.35;126292.22;0.00;16055.61;0.00;0.00;0.00;0.00
axle;60;1417497660;0.00;34.81;61740.53;0.00;15246.70;0.00;0.00;0.00;0.00
axle;60;1417497720;0.00;47.75;92462.42;0.00;20568.81;0.00;0.00;0.00;0.00
axle;60;1417497780;0.00;132.91;152700.67;0.00;20946.34;0.00;0.00;0.00;0.00
axle;60;1417497840;0.00;73.84;143222.54;0.00;6884.11;0.00;0.00;0.00;0.00
axle;60;1417497900;0.00;69.09;217453.87;0.00;22673.71;0.00;0.00;0.00;0.00
axle;60;1417497960;0.00;87.46;216706.94;0.00;20243.60;0.00;0.00;0.00;0.00
axle;60;1417498020;0.00;56.21;195156.44;0.00;13671.28;0.00;0.00;0.00;0.00
axle;60;1417498080;3.61;550.94;211693.52;0.05;42797.63;0.00;0.00;0.00;0.00
axle;60;1417498140;0.00;553.95;92698.75;0.00;31098.83;0.00;0.00;0.00;0.00
